tmdb_id,imdb_id,title,original_language,release_year,overview,genres,vote_average,vote_count,poster_url
665052,tt10306228,This Is Paris,en,2020.0,"Meet the real Paris Hilton for the very first time as she embarks on a journey of healing and reflection, reclaiming her true identity along the way.",Documentary,6.1,48,https://image.tmdb.org/t/p/w500/44nWhN7Zkyi86K2waw7beJW8l9A.jpg
828898,tt14636186,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,en,2023.0,"A nationwide manhunt for Hank Venture leads to untold dangers and unexpected revelations, while The Monarch is literally out for Dr Venture's blood. An imposing evil from the past reemerges to wreak havoc on the Ventures, The Guild, and even the Monarch marriage—it will take friends and foes alike to restore the Ventures' world to order… or end it once and for all.","Animation, Action, Adventure, Science Fiction",7.3,90,https://image.tmdb.org/t/p/w500/u3ZgJfyBpTox5U7RfhCDIXlHnO4.jpg
42459,tt0069765,Bang the Drum Slowly,en,1973.0,"The story of a New York pro baseball team and two of its players. Henry Wiggen is the star pitcher and Bruce Pearson is the normal, everyday catcher who is far from the star player on the team and friend to all of his teammates. During the off-season, Bruce learns that he is terminally ill, and Henry, his only true friend, is determined to be the one person there for him during his last season with the club. Throughout the course of the season, Henry and his teammates attempt to deal with Bruce's impending illness, all the while attempting to make his last year a memorable one.",Drama,6.0,74,https://image.tmdb.org/t/p/w500/2MojRzTHI2UMmhEANYZZCsMPHr.jpg
337374,tt1346985,The Making of Dr. Horrible's Sing-Along Blog,en,2007.0,The making of 'Dr. Horrible's Sing-Along Blog'.,"Documentary, Comedy",7.5,40,https://image.tmdb.org/t/p/w500/tLdLg3GqQsiModOWhl3c04cvWBh.jpg
9698,tt0094048,Straight to Hell,en,1987.0,"A gang of bank robbers with a suitcase full of money go to the desert to hide out. After burying the loot, they find their way to a surreal town full of cowboys who drink an awful lot of coffee.","Action, Western, Comedy, Crime",5.4,44,https://image.tmdb.org/t/p/w500/n024xDQXXjtabakNYdRtRKCyvEd.jpg
42470,tt0069946,The Day of the Dolphin,en,1973.0,A marine biologist teaches his dolphins to communicate in English but shady characters plan to kidnap the trained mammals for a more sinister purpose.,"Drama, Science Fiction, Thriller, Adventure",5.817,60,https://image.tmdb.org/t/p/w500/vLztqesi2Dj5Ny74u33GufVzKR6.jpg
828900,tt14636190,Aqua Teen Forever: Plantasm,en,2022.0,"Everyone’s favorite rascals, the Aqua Teens, and everyone’s favorite perverted neighbor, Carl, split up then get back together to fight everyone’s favorite corporate overlord, Amazin, led by everyone’s favorite tech mogul, Neil, and his trusty scientist sidekick, Elmer.","Animation, Comedy, Science Fiction",6.296,49,https://image.tmdb.org/t/p/w500/dzMfgDxEOfFdw6WIaoC94CayYWL.jpg
9700,tt0343996,The Lost City,en,2005.0,"In Havana, Cuba in the late 1950's, a wealthy family, one of whose sons is a prominent nightclub owner, is caught in the violent transition from the oppressive regime of Batista to the Marxist government of Fidel Castro. Castro's regime ultimately leads the nightclub owner to flee to New York.","Drama, Romance, History",6.1,120,https://image.tmdb.org/t/p/w500/v19DsrJb0TJxTCdgaUzzuvOjfeD.jpg
42473,tt0070814,Tom Sawyer,en,1973.0,"Tom Sawyer and his pal Huckleberry Finn have great adventures on the Mississippi River, pretending to be pirates, attending their own funeral, and witnessing a murder.","Family, Music, Adventure",6.3,60,https://image.tmdb.org/t/p/w500/In4e2cLbkemK8t2bBfisgT0iqU.jpg
828899,tt14636170,Metalocalypse: Army of the Doomstar,en,2023.0,"After the heroic rescue of Toki Wartooth, DETHKLOK frontman Nathan Explosion finds himself traumatized in a BRUTAL professional and romantic flat-spin all while he is tasked with fulfilling the prophecy and confronting the ultimate songwriting challenge: write the SONG OF SALVATION and save the planet. Can Nathan Explosion look beyond his brutally damaged ego to save his band, stop the Metalocalypse, and finally face the ultimate evil: Salacia?","Animation, Comedy, Music",6.6,65,https://image.tmdb.org/t/p/w500/fGc9HKeGKebC1RD7WPt0NYDONTo.jpg
42490,tt0068435,The Culpepper Cattle Co.,en,1972.0,"Working as an assistant on a long cattle drive, the young Ben Mockridge contends between his dream of being a cowboy and the harsh truth of the Old West.",Western,6.3,49,https://image.tmdb.org/t/p/w500/lOs56PTFKa5ZjPLPeXsAOkG3v9J.jpg
1025527,tt29610108,The Chase,fr,2024.0,"11 years ago, inspector Malik couldn’t solve a kidnapping case and a little girl died. Now with only a few days before the crime gets classified, he decides to reopen the case. Malik owes it to the mother and to himself. As he digs into the past, a child is kidnapped again. The pattern is the same one as a decade ago, it’s no coincidence. Malik knows he has a few days to make things right and to bring justice.","Thriller, Action",5.923,98,https://image.tmdb.org/t/p/w500/foyiQu23zq4WhmffnQkFiNAvqcJ.jpg
42476,tt0068264,Ben,en,1972.0,"A lonely boy becomes good friends with Ben, a rat. This rat is also the leader of a pack of vicious killer rats, killing lots of people.","Horror, Thriller",5.9,134,https://image.tmdb.org/t/p/w500/LvTapjbjdg9bGzt79hZAp2idcn.jpg
42492,tt0069449,Up the Sandbox,en,1972.0,"Bored with day-to-day life in New York City and neglected by her husband, a young wife and mother slips into increasingly outrageous fantasies: her mother breaking into the apartment, an explorer's demonstration of tribal fertility music at a party causing strange transformations, and joining terrorists to plant explosives in the Statue of Liberty.","Comedy, Drama",5.8,22,https://image.tmdb.org/t/p/w500/8Fdb2ewRZoAVb57KifXgyUZDlnE.jpg
337398,tt3270472,Everybody Leaves,es,2015.0,"In Cienfuegos in the 1980s, a poetic young girl tries to make sense of her parents' volatile separation while keenly observing the reality of Cuba's dilemmas.",Drama,6.8,23,https://image.tmdb.org/t/p/w500/lWF5OQJB8hcuupYefJNxegJtd5Y.jpg
42499,tt0067487,The Night Evelyn Came Out of the Grave,it,1971.0,"A rich, mentally-unstable man with a penchant for playing deadly S&M games with women who resemble his dead wife, sparks off a chain of bizarre events after getting remarried.","Mystery, Horror, Thriller",6.0,84,https://image.tmdb.org/t/p/w500/sUMDXrKxPRZeNQgKDG5bl3FQ2Zd.jpg
9742,tt0100912,Werner and the Wizard of Booze,de,1990.0,"Comic artist Brösel trades a magic pen that helps him come up with funny stories for the promise to fulfill one of Rumpelstiltskin's wishes. The resulting animated films show episodes of the life of Werner, a plumber apprentice and motorbike enthusiast and his friends. They are interspersed with the live-action portions.","Animation, Comedy, Action",6.619,189,https://image.tmdb.org/t/p/w500/vptblYAQRE8qrYJmYVnl6pSU7YA.jpg
42489,tt0069303,Sounder,en,1972.0,The oldest son of a loving and strong family of black sharecroppers comes of age in the Depression-era South after his father is imprisoned for stealing food.,Drama,7.5,53,https://image.tmdb.org/t/p/w500/cWFcxsy4tbf0ZXYs9s7IUE0irzh.jpg
42513,tt0066989,Two English Girls,fr,1971.0,"In the early 20th-century, Frenchman Claude meets Englishwoman Ann in Paris. Ann invites him to her family home, intending him for her sister Muriel. Claude falls for Muriel, but families demand year-long separation before approving marriage.","Drama, Romance",6.9,160,https://image.tmdb.org/t/p/w500/2fc5hjuzJbkVKXLy0SoAr2Hbdy2.jpg
42511,tt0012532,Orphans of the Storm,en,1921.0,"France, on the eve of the French Revolution. Henriette and Louise have been raised together as sisters. When the plague that takes their parents' lives causes Louise's blindness, they decide to travel to Paris in search of a cure, but they separate when a lustful aristocrat crosses their path.","Drama, History, Romance",6.808,99,https://image.tmdb.org/t/p/w500/gbBzFuiVnuSPYZRXRArILc3Ywz3.jpg
42491,tt0069436,Ulzana's Raid,en,1972.0,"After fierce war chief Ulzana and a small war party jump the reservation bent on murder and terror, an inexperienced young lieutenant is assigned to track him down.",Western,6.925,154,https://image.tmdb.org/t/p/w500/mftnQcqDDFEIOLc8M4rA626MaEC.jpg
42518,tt0031397,Gulliver's Travels,en,1939.0,"Gulliver washes ashore on Lilliput and attempts to prevent war between that tiny kingdom and its equally-miniscule rival, Blefiscu, as well as smooth the way for the romance between the Princess and Prince of the opposing lands. In this he is alternately aided and hampered by the Lilliputian town crier and general fussbudget, Gabby. A life-threatening situation develops when the bumbling trio of Blefiscu spies, Sneak, Snoop, and Snitch, manage to steal Gulliver's pistol.","Animation, Family, Action, Adventure",6.163,141,https://image.tmdb.org/t/p/w500/fiwAJIAnSqWbU3JphqN8Y80mFM6.jpg
1320467,tt33269561,Playing God,en,2024.0,"Fragile clay Sculptures come to life in a bare workshop, craving more than just existence. When their Sculptor abandons them, they must discover the power of belonging.","Animation, Horror, Drama",7.423,26,https://image.tmdb.org/t/p/w500/jzhMGv1UfEbh7YgqBu8s2ryPBaw.jpg
42493,tt0066927,Cold Turkey,en,1971.0,"Reverend Brooks leads his small Iowa town in a contest to stop smoking for a month. But some tobacco executives don't want them to win, and try everything they can to make them smoke. If townspeople don't go nuts from wanting a cigarette, or kill each other from irritation and frustration, they will win a huge prize.",Comedy,6.2,27,https://image.tmdb.org/t/p/w500/k1NBOkxBS3v6y7bdNAS2KcymPpl.jpg
730647,tt12850582,Break the Silence: The Movie,ko,2020.0,"K-pop sensation BTS embark on their 2019 'Love Yourself: Speak Yourself' Tour, as the seven members begin to candidly tell personal stories they have never voiced before.","Music, Documentary",9.0,187,https://image.tmdb.org/t/p/w500/k1VK2L971GmEevIjFbjcimxSeMx.jpg
42514,tt0067589,Plaza Suite,en,1971.0,"Film version of the Neil Simon play has three separate acts set in the same hotel suite in New York's Plaza Hotel with Walter Matthau in a triple role. In the first, Karen Nash tries to get her inattentive husband Sam's attention and help save their failing marriage. In the second, brash film producer Jesse Kiplinger tries to seduce his former one-time flame Muriel. In the third, Roy Hubley and his wife Norma try and persuade their daughter, a bride to-be with cold feet, out of the bathroom before her approaching wedding ceremony.","Comedy, Drama, Romance",6.1,51,https://image.tmdb.org/t/p/w500/yZ5eDobhO60wK4snbX6vtlz0Agh.jpg
796158,tt13834788,Yuni,id,2021.0,"In her last year of secondary school, a bright Indonesian student is determined to pursue her education and resist getting married, despite the expectations of her community.",Drama,6.813,32,https://image.tmdb.org/t/p/w500/2NY6jrjneH6qgGCVPdcqcH9NpyN.jpg
435737,tt5687968,Rufus 2,en,2017.0,Rufus is a dog but turns into a human with a pendant. He meets a girl named Kat who asks him to go out. Kat is a cat who can also turn into a human as well.,"TV Movie, Family, Comedy, Fantasy, Romance",7.4,66,https://image.tmdb.org/t/p/w500/bcAWtUu09ylQDhDKrKkAW9S7lA4.jpg
42497,tt0067580,Pink Narcissus,en,1971.0,"An outrageous erotic poem focusing on the daydreams of a beautiful boy prostitute who, from the seclusion of his ultra-kitsch apartment, conceives a series of interlinked narcissistic fantasies populated by matadors, dancing boys, slaves, and leather-clad bikers.",Fantasy,6.1,58,https://image.tmdb.org/t/p/w500/kaZiiGE6820KyFF9XkzPB9Rx9qn.jpg
42522,tt0067204,The Hired Hand,en,1971.0,"Harry Collings returns home to his farm after drifting with his friend, Arch. His wife, who had given up on him, reluctantly allows him to stay, and soon believes that all will be well again. But then Harry has to make a difficult decision regarding his loyalties and priorities.",Western,6.051,78,https://image.tmdb.org/t/p/w500/qE1fgjbtQinQXvSA2ADnOj5SRdl.jpg
9761,tt0807840,Elephants Dream,en,2006.0,"Elephants Dream is the story of two strange characters exploring a capricious and seemingly infinite machine. The elder, Proog, acts as a tour-guide and protector, happily showing off the sights and dangers of the machine to his initially curious but increasingly skeptical protege Emo. As their journey unfolds we discover signs that the machine is not all Proog thinks it is, and his guiding takes on a more desperate aspect. Elephants Dream is a story about communication and fiction, made purposefully open-ended as the world’s first 3D animated “Open movie”. The film itself is released under the Creative Commons license, along with the entirety of the production files used to make it (roughly 7 Gigabytes of data). The software used to make the movie is the free/open source animation suite Blender along with other open source software, thus allowing the movie to be remade, remixed and re-purposed with only a computer and the data on the DVD or download.","Animation, Science Fiction",5.8,69,https://image.tmdb.org/t/p/w500/9zROtU9TkpZQrOuEaMAp68FOWLK.jpg
1156638,tt13940818,The Contestant,en,2023.0,"The incredible true story of a man who lived for 15 months trapped inside a small room, naked, starving and alone... and completely unaware that his life was being broadcast on national TV in Japan, to over 15 million viewers a week.",Documentary,6.889,54,https://image.tmdb.org/t/p/w500/p6jHYpie6VEW68mnxfHVRZo0Xm6.jpg
42525,tt0065969,The Last Valley,en,1971.0,People in a small German village in the last valley to remain untouched by the devastating Thirty Years' War try to exist in peace with a group of soldiers occupying the valley.,"History, War, Drama",6.5,58,https://image.tmdb.org/t/p/w500/sCUBbKRjpFbw8eiCL44EXrv4Ya4.jpg
